data,forn,area,eta,m,f,d,N1,N2,ISTAT,reg
2023-11-07,Pfizer/BioNTech,CAL,70-79,28,10,38,ITF,ITF6,18,Calabria
2023-11-07,Pfizer/BioNTech,CAL,80-89,12,7,19,ITF,ITF6,18,Calabria
2023-11-07,Pfizer/BioNTech,CAL,90+,1,4,5,ITF,ITF6,18,Calabria
2023-11-07,Pfizer/BioNTech,CAM,20-29,0,3,3,ITF,ITF3,15,Campania
2023-11-07,Pfizer/BioNTech,CAM,30-39,1,4,5,ITF,ITF3,15,Campania
2023-11-07,Pfizer/BioNTech,CAM,40-49,5,7,12,ITF,ITF3,15,Campania
2023-11-07,Pfizer/BioNTech,CAM,50-59,21,12,33,ITF,ITF3,15,Campania
2023-11-07,Pfizer/BioNTech,CAM,60-69,52,35,87,ITF,ITF3,15,Campania
2023-11-07,Pfizer/BioNTech,CAM,70-79,82,39,121,ITF,ITF3,15,Campania
2023-11-07,Pfizer/BioNTech,CAM,80-89,28,30,58,ITF,ITF3,15,Campania
2023-11-07,Pfizer/BioNTech,CAM,90+,4,6,10,ITF,ITF3,15,Campania
2023-11-07,Pfizer/BioNTech,EMR,12-19,5,2,7,ITH,ITH5,8,Emilia-Romagna
2023-11-07,Pfizer/BioNTech,EMR,20-29,38,44,82,ITH,ITH5,8,Emilia-Romagna
2023-11-07,Pfizer/BioNTech,EMR,30-39,46,53,99,ITH,ITH5,8,Emilia-Romagna
2023-11-07,Pfizer/BioNTech,EMR,40-49,61,89,150,ITH,ITH5,8,Emilia-Romagna
2023-11-07,Pfizer/BioNTech,EMR,50-59,156,201,357,ITH,ITH5,8,Emilia-Romagna
2023-11-07,Pfizer/BioNTech,EMR,60-69,569,579,1148,ITH,ITH5,8,Emilia-Romagna
2023-11-07,Pfizer/BioNTech,EMR,70-79,985,863,1848,ITH,ITH5,8,Emilia-Romagna
2023-11-07,Pfizer/BioNTech,EMR,80-89,725,974,1699,ITH,ITH5,8,Emilia-Romagna
2023-11-07,Pfizer/BioNTech,EMR,90+,180,365,545,ITH,ITH5,8,Emilia-Romagna
2023-11-07,Pfizer/BioNTech,FVG,12-19,0,1,1,ITH,ITH4,6,Friuli-Venezia Giulia
2023-11-07,Pfizer/BioNTech,FVG,20-29,6,7,13,ITH,ITH4,6,Friuli-Venezia Giulia
2023-11-07,Pfizer/BioNTech,FVG,30-39,10,21,31,ITH,ITH4,6,Friuli-Venezia Giulia
2023-11-07,Pfizer/BioNTech,FVG,40-49,19,28,47,ITH,ITH4,6,Friuli-Venezia Giulia
2023-11-07,Pfizer/BioNTech,FVG,50-59,50,59,109,ITH,ITH4,6,Friuli-Venezia Giulia
2023-11-07,Pfizer/BioNTech,FVG,60-69,130,128,258,ITH,ITH4,6,Friuli-Venezia Giulia
2023-11-07,Pfizer/BioNTech,FVG,70-79,187,181,368,ITH,ITH4,6,Friuli-Venezia Giulia
2023-11-07,Pfizer/BioNTech,FVG,80-89,134,140,274,ITH,ITH4,6,Friuli-Venezia Giulia
2023-11-07,Pfizer/BioNTech,FVG,90+,29,46,75,ITH,ITH4,6,Friuli-Venezia Giulia
2023-11-07,Pfizer/BioNTech,LAZ,12-19,6,5,11,ITI,ITI4,12,Lazio
2023-11-07,Pfizer/BioNTech,LAZ,20-29,12,19,31,ITI,ITI4,12,Lazio
2023-11-07,Pfizer/BioNTech,LAZ,30-39,20,20,40,ITI,ITI4,12,Lazio
2023-11-07,Pfizer/BioNTech,LAZ,40-49,25,28,53,ITI,ITI4,12,Lazio
2023-11-07,Pfizer/BioNTech,LAZ,50-59,57,86,143,ITI,ITI4,12,Lazio
2023-11-07,Pfizer/BioNTech,LAZ,60-69,205,192,397,ITI,ITI4,12,Lazio
2023-11-07,Pfizer/BioNTech,LAZ,70-79,315,280,595,ITI,ITI4,12,Lazio
2023-11-07,Pfizer/BioNTech,LAZ,80-89,272,285,557,ITI,ITI4,12,Lazio
2023-11-07,Pfizer/BioNTech,LAZ,90+,56,108,164,ITI,ITI4,12,Lazio
2023-11-07,Pfizer/BioNTech,LIG,12-19,0,2,2,ITC,ITC3,7,Liguria
2023-11-07,Pfizer/BioNTech,LIG,20-29,5,8,13,ITC,ITC3,7,Liguria
2023-11-07,Pfizer/BioNTech,LIG,30-39,7,25,32,ITC,ITC3,7,Liguria
2023-11-07,Pfizer/BioNTech,LIG,40-49,21,29,50,ITC,ITC3,7,Liguria
2023-11-07,Pfizer/BioNTech,LIG,50-59,41,51,92,ITC,ITC3,7,Liguria
2023-11-07,Pfizer/BioNTech,LIG,60-69,195,168,363,ITC,ITC3,7,Liguria
2023-11-07,Pfizer/BioNTech,LIG,70-79,295,251,546,ITC,ITC3,7,Liguria
2023-11-07,Pfizer/BioNTech,LIG,80-89,214,183,397,ITC,ITC3,7,Liguria
2023-11-07,Pfizer/BioNTech,LIG,90+,37,48,85,ITC,ITC3,7,Liguria
2023-11-07,Pfizer/BioNTech,LOM,05-11,6,6,12,ITC,ITC4,3,Lombardia
2023-11-07,Pfizer/BioNTech,LOM,12-19,30,17,47,ITC,ITC4,3,Lombardia
2023-11-07,Pfizer/BioNTech,LOM,20-29,65,100,165,ITC,ITC4,3,Lombardia
2023-11-07,Pfizer/BioNTech,LOM,30-39,124,178,302,ITC,ITC4,3,Lombardia
2023-11-07,Pfizer/BioNTech,LOM,40-49,153,215,368,ITC,ITC4,3,Lombardia
2023-11-07,Pfizer/BioNTech,LOM,50-59,276,368,644,ITC,ITC4,3,Lombardia
2023-11-07,Pfizer/BioNTech,LOM,60-69,1125,1132,2257,ITC,ITC4,3,Lombardia
2023-11-07,Pfizer/BioNTech,LOM,70-79,1678,1520,3198,ITC,ITC4,3,Lombardia
2023-11-07,Pfizer/BioNTech,LOM,80-89,1104,1438,2542,ITC,ITC4,3,Lombardia
2023-11-07,Pfizer/BioNTech,LOM,90+,192,516,708,ITC,ITC4,3,Lombardia
2023-11-07,Pfizer/BioNTech,MAR,05-11,1,0,1,ITI,ITI3,11,Marche
2023-11-07,Pfizer/BioNTech,MAR,12-19,2,0,2,ITI,ITI3,11,Marche
2023-11-07,Pfizer/BioNTech,MAR,20-29,1,3,4,ITI,ITI3,11,Marche
2023-11-07,Pfizer/BioNTech,MAR,30-39,1,7,8,ITI,ITI3,11,Marche
2023-11-07,Pfizer/BioNTech,MAR,40-49,6,12,18,ITI,ITI3,11,Marche
2023-11-07,Pfizer/BioNTech,MAR,50-59,20,15,35,ITI,ITI3,11,Marche
2023-11-07,Pfizer/BioNTech,MAR,60-69,78,86,164,ITI,ITI3,11,Marche
2023-11-07,Pfizer/BioNTech,MAR,70-79,135,111,246,ITI,ITI3,11,Marche
2023-11-07,Pfizer/BioNTech,MAR,80-89,85,109,194,ITI,ITI3,11,Marche
2023-11-07,Pfizer/BioNTech,MAR,90+,18,35,53,ITI,ITI3,11,Marche
2023-11-07,Pfizer/BioNTech,MOL,20-29,1,1,2,ITF,ITF2,14,Molise
2023-11-07,Pfizer/BioNTech,MOL,40-49,0,1,1,ITF,ITF2,14,Molise
2023-11-07,Pfizer/BioNTech,MOL,50-59,3,2,5,ITF,ITF2,14,Molise
2023-11-07,Pfizer/BioNTech,MOL,60-69,8,11,19,ITF,ITF2,14,Molise
2023-11-07,Pfizer/BioNTech,MOL,70-79,21,13,34,ITF,ITF2,14,Molise
2023-11-07,Pfizer/BioNTech,MOL,80-89,6,1,7,ITF,ITF2,14,Molise
2023-11-07,Pfizer/BioNTech,MOL,90+,2,3,5,ITF,ITF2,14,Molise
2023-11-07,Pfizer/BioNTech,PAB,12-19,2,1,3,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2023-11-07,Pfizer/BioNTech,PAB,20-29,1,2,3,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2023-11-07,Pfizer/BioNTech,PAB,30-39,3,6,9,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2023-11-07,Pfizer/BioNTech,PAB,40-49,15,5,20,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2023-11-07,Pfizer/BioNTech,PAB,50-59,14,20,34,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2023-11-07,Pfizer/BioNTech,PAB,60-69,59,55,114,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2023-11-07,Pfizer/BioNTech,PAB,70-79,88,83,171,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2023-11-07,Pfizer/BioNTech,PAB,80-89,74,61,135,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2023-11-07,Pfizer/BioNTech,PAB,90+,8,8,16,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2023-11-07,Pfizer/BioNTech,PAT,12-19,0,1,1,ITH,ITH2,4,Provincia Autonoma Trento
2023-11-07,Pfizer/BioNTech,PAT,20-29,2,0,2,ITH,ITH2,4,Provincia Autonoma Trento
2023-11-07,Pfizer/BioNTech,PAT,30-39,11,6,17,ITH,ITH2,4,Provincia Autonoma Trento
2023-11-07,Pfizer/BioNTech,PAT,40-49,12,9,21,ITH,ITH2,4,Provincia Autonoma Trento
2023-11-07,Pfizer/BioNTech,PAT,50-59,19,22,41,ITH,ITH2,4,Provincia Autonoma Trento
2023-11-07,Pfizer/BioNTech,PAT,60-69,58,45,103,ITH,ITH2,4,Provincia Autonoma Trento
2023-11-07,Pfizer/BioNTech,PAT,70-79,87,73,160,ITH,ITH2,4,Provincia Autonoma Trento
2023-11-07,Pfizer/BioNTech,PAT,80-89,85,85,170,ITH,ITH2,4,Provincia Autonoma Trento
2023-11-07,Pfizer/BioNTech,PAT,90+,11,36,47,ITH,ITH2,4,Provincia Autonoma Trento
2023-11-07,Pfizer/BioNTech,PIE,12-19,5,4,9,ITC,ITC1,1,Piemonte
2023-11-07,Pfizer/BioNTech,PIE,20-29,9,15,24,ITC,ITC1,1,Piemonte
2023-11-07,Pfizer/BioNTech,PIE,30-39,25,23,48,ITC,ITC1,1,Piemonte
2023-11-07,Pfizer/BioNTech,PIE,40-49,36,57,93,ITC,ITC1,1,Piemonte
2023-11-07,Pfizer/BioNTech,PIE,50-59,66,110,176,ITC,ITC1,1,Piemonte
2023-11-07,Pfizer/BioNTech,PIE,60-69,308,303,611,ITC,ITC1,1,Piemonte
2023-11-07,Pfizer/BioNTech,PIE,70-79,409,392,801,ITC,ITC1,1,Piemonte
2023-11-07,Pfizer/BioNTech,PIE,80-89,270,323,593,ITC,ITC1,1,Piemonte
2023-11-07,Pfizer/BioNTech,PIE,90+,58,117,175,ITC,ITC1,1,Piemonte
2023-11-07,Pfizer/BioNTech,PUG,12-19,1,1,2,ITF,ITF4,16,Puglia
2023-11-07,Pfizer/BioNTech,PUG,20-29,2,5,7,ITF,ITF4,16,Puglia
2023-11-07,Pfizer/BioNTech,PUG,30-39,15,12,27,ITF,ITF4,16,Puglia
2023-11-07,Pfizer/BioNTech,PUG,40-49,21,27,48,ITF,ITF4,16,Puglia
2023-11-07,Pfizer/BioNTech,PUG,50-59,47,43,90,ITF,ITF4,16,Puglia
2023-11-07,Pfizer/BioNTech,PUG,60-69,128,105,233,ITF,ITF4,16,Puglia
2023-11-07,Pfizer/BioNTech,PUG,70-79,204,180,384,ITF,ITF4,16,Puglia
2023-11-07,Pfizer/BioNTech,PUG,80-89,120,153,273,ITF,ITF4,16,Puglia
2023-11-07,Pfizer/BioNTech,PUG,90+,30,62,92,ITF,ITF4,16,Puglia
2023-11-07,Pfizer/BioNTech,SAR,30-39,3,1,4,ITG,ITG2,20,Sardegna
2023-11-07,Pfizer/BioNTech,SAR,40-49,3,4,7,ITG,ITG2,20,Sardegna
2023-11-07,Pfizer/BioNTech,SAR,50-59,7,2,9,ITG,ITG2,20,Sardegna
2023-11-07,Pfizer/BioNTech,SAR,60-69,17,22,39,ITG,ITG2,20,Sardegna
2023-11-07,Pfizer/BioNTech,SAR,70-79,42,27,69,ITG,ITG2,20,Sardegna
2023-11-07,Pfizer/BioNTech,SAR,80-89,21,13,34,ITG,ITG2,20,Sardegna
2023-11-07,Pfizer/BioNTech,SAR,90+,1,5,6,ITG,ITG2,20,Sardegna
2023-11-07,Pfizer/BioNTech,SIC,20-29,0,1,1,ITG,ITG1,19,Sicilia
2023-11-07,Pfizer/BioNTech,SIC,40-49,3,1,4,ITG,ITG1,19,Sicilia
2023-11-07,Pfizer/BioNTech,SIC,50-59,3,2,5,ITG,ITG1,19,Sicilia
2023-11-07,Pfizer/BioNTech,SIC,60-69,17,10,27,ITG,ITG1,19,Sicilia
2023-11-07,Pfizer/BioNTech,SIC,70-79,13,13,26,ITG,ITG1,19,Sicilia
2023-11-07,Pfizer/BioNTech,SIC,80-89,5,4,9,ITG,ITG1,19,Sicilia
2023-11-07,Pfizer/BioNTech,SIC,90+,1,0,1,ITG,ITG1,19,Sicilia
2023-11-07,Pfizer/BioNTech,TOS,12-19,2,3,5,ITI,ITI1,9,Toscana
2023-11-07,Pfizer/BioNTech,TOS,20-29,19,20,39,ITI,ITI1,9,Toscana
2023-11-07,Pfizer/BioNTech,TOS,30-39,38,40,78,ITI,ITI1,9,Toscana
2023-11-07,Pfizer/BioNTech,TOS,40-49,37,64,101,ITI,ITI1,9,Toscana
2023-11-07,Pfizer/BioNTech,TOS,50-59,133,128,261,ITI,ITI1,9,Toscana
2023-11-07,Pfizer/BioNTech,TOS,60-69,412,476,888,ITI,ITI1,9,Toscana
2023-11-07,Pfizer/BioNTech,TOS,70-79,904,905,1809,ITI,ITI1,9,Toscana
2023-11-07,Pfizer/BioNTech,TOS,80-89,718,772,1490,ITI,ITI1,9,Toscana
2023-11-07,Pfizer/BioNTech,TOS,90+,137,319,456,ITI,ITI1,9,Toscana
2023-11-07,Pfizer/BioNTech,UMB,30-39,1,0,1,ITI,ITI2,10,Umbria
2023-11-07,Pfizer/BioNTech,UMB,40-49,1,2,3,ITI,ITI2,10,Umbria
2023-11-07,Pfizer/BioNTech,UMB,50-59,1,0,1,ITI,ITI2,10,Umbria
2023-11-07,Pfizer/BioNTech,UMB,60-69,4,4,8,ITI,ITI2,10,Umbria
2023-11-07,Pfizer/BioNTech,UMB,70-79,4,3,7,ITI,ITI2,10,Umbria
2023-11-07,Pfizer/BioNTech,UMB,80-89,4,3,7,ITI,ITI2,10,Umbria
2023-11-07,Pfizer/BioNTech,UMB,90+,1,0,1,ITI,ITI2,10,Umbria
2023-11-07,Pfizer/BioNTech,VDA,20-29,0,1,1,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2023-11-07,Pfizer/BioNTech,VDA,30-39,1,1,2,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2023-11-07,Pfizer/BioNTech,VDA,40-49,2,0,2,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2023-11-07,Pfizer/BioNTech,VDA,50-59,3,4,7,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2023-11-07,Pfizer/BioNTech,VDA,60-69,8,13,21,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2023-11-07,Pfizer/BioNTech,VDA,70-79,27,20,47,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2023-11-07,Pfizer/BioNTech,VDA,80-89,17,21,38,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2023-11-07,Pfizer/BioNTech,VDA,90+,0,9,9,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2023-11-07,Pfizer/BioNTech,VEN,12-19,0,4,4,ITH,ITH3,5,Veneto
2023-11-07,Pfizer/BioNTech,VEN,20-29,13,13,26,ITH,ITH3,5,Veneto
2023-11-07,Pfizer/BioNTech,VEN,30-39,41,42,83,ITH,ITH3,5,Veneto
2023-11-07,Pfizer/BioNTech,VEN,40-49,50,40,90,ITH,ITH3,5,Veneto
2023-11-07,Pfizer/BioNTech,VEN,50-59,66,79,145,ITH,ITH3,5,Veneto
2023-11-07,Pfizer/BioNTech,VEN,60-69,181,175,356,ITH,ITH3,5,Veneto
2023-11-07,Pfizer/BioNTech,VEN,70-79,222,205,427,ITH,ITH3,5,Veneto
2023-11-07,Pfizer/BioNTech,VEN,80-89,147,244,391,ITH,ITH3,5,Veneto
2023-11-07,Pfizer/BioNTech,VEN,90+,33,123,156,ITH,ITH3,5,Veneto
2023-11-08,Pfizer Pediatrico,EMR,05-11,1,0,1,ITH,ITH5,8,Emilia-Romagna
2023-11-08,Pfizer Pediatrico,EMR,12-19,0,1,1,ITH,ITH5,8,Emilia-Romagna
2023-11-08,Pfizer Pediatrico,EMR,20-29,0,2,2,ITH,ITH5,8,Emilia-Romagna
2023-11-08,Pfizer Pediatrico,EMR,30-39,4,4,8,ITH,ITH5,8,Emilia-Romagna
2023-11-08,Pfizer Pediatrico,EMR,40-49,5,6,11,ITH,ITH5,8,Emilia-Romagna
2023-11-08,Pfizer Pediatrico,EMR,50-59,9,21,30,ITH,ITH5,8,Emilia-Romagna
2023-11-08,Pfizer Pediatrico,EMR,60-69,60,59,119,ITH,ITH5,8,Emilia-Romagna
2023-11-08,Pfizer Pediatrico,EMR,70-79,97,93,190,ITH,ITH5,8,Emilia-Romagna
2023-11-08,Pfizer Pediatrico,EMR,80-89,74,119,193,ITH,ITH5,8,Emilia-Romagna
2023-11-08,Pfizer Pediatrico,EMR,90+,28,88,116,ITH,ITH5,8,Emilia-Romagna
2023-11-08,Pfizer Pediatrico,FVG,05-11,0,1,1,ITH,ITH4,6,Friuli-Venezia Giulia
2023-11-08,Pfizer Pediatrico,FVG,50-59,0,1,1,ITH,ITH4,6,Friuli-Venezia Giulia
2023-11-08,Pfizer Pediatrico,PAB,05-11,0,1,1,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2023-11-08,Pfizer Pediatrico,PIE,00-04,0,1,1,ITC,ITC1,1,Piemonte
2023-11-08,Pfizer Pediatrico,VEN,70-79,3,0,3,ITH,ITH3,5,Veneto
2023-11-08,Pfizer Pediatrico,VEN,80-89,3,1,4,ITH,ITH3,5,Veneto
2023-11-08,Pfizer/BioNTech,CAL,12-19,0,1,1,ITF,ITF6,18,Calabria
2023-11-08,Pfizer/BioNTech,CAL,30-39,0,3,3,ITF,ITF6,18,Calabria
2023-11-08,Pfizer/BioNTech,CAL,40-49,2,0,2,ITF,ITF6,18,Calabria
2023-11-08,Pfizer/BioNTech,CAL,50-59,4,3,7,ITF,ITF6,18,Calabria
2023-11-08,Pfizer/BioNTech,CAL,60-69,15,4,19,ITF,ITF6,18,Calabria
2023-11-08,Pfizer/BioNTech,CAL,70-79,25,11,36,ITF,ITF6,18,Calabria
2023-11-08,Pfizer/BioNTech,CAL,80-89,11,3,14,ITF,ITF6,18,Calabria
2023-11-08,Pfizer/BioNTech,CAL,90+,1,1,2,ITF,ITF6,18,Calabria
2023-11-08,Pfizer/BioNTech,CAM,30-39,4,6,10,ITF,ITF3,15,Campania
2023-11-08,Pfizer/BioNTech,CAM,40-49,5,7,12,ITF,ITF3,15,Campania
2023-11-08,Pfizer/BioNTech,CAM,50-59,19,18,37,ITF,ITF3,15,Campania
2023-11-08,Pfizer/BioNTech,CAM,60-69,54,38,92,ITF,ITF3,15,Campania
2023-11-08,Pfizer/BioNTech,CAM,70-79,87,64,151,ITF,ITF3,15,Campania
2023-11-08,Pfizer/BioNTech,CAM,80-89,52,41,93,ITF,ITF3,15,Campania
2023-11-08,Pfizer/BioNTech,CAM,90+,6,5,11,ITF,ITF3,15,Campania
2023-11-08,Pfizer/BioNTech,EMR,05-11,0,2,2,ITH,ITH5,8,Emilia-Romagna
2023-11-08,Pfizer/BioNTech,EMR,12-19,5,2,7,ITH,ITH5,8,Emilia-Romagna
2023-11-08,Pfizer/BioNTech,EMR,20-29,29,27,56,ITH,ITH5,8,Emilia-Romagna
2023-11-08,Pfizer/BioNTech,EMR,30-39,28,54,82,ITH,ITH5,8,Emilia-Romagna
2023-11-08,Pfizer/BioNTech,EMR,40-49,74,85,159,ITH,ITH5,8,Emilia-Romagna
2023-11-08,Pfizer/BioNTech,EMR,50-59,153,196,349,ITH,ITH5,8,Emilia-Romagna
2023-11-08,Pfizer/BioNTech,EMR,60-69,626,660,1286,ITH,ITH5,8,Emilia-Romagna
2023-11-08,Pfizer/BioNTech,EMR,70-79,1080,1030,2110,ITH,ITH5,8,Emilia-Romagna
2023-11-08,Pfizer/BioNTech,EMR,80-89,883,1012,1895,ITH,ITH5,8,Emilia-Romagna
2023-11-08,Pfizer/BioNTech,EMR,90+,171,382,553,ITH,ITH5,8,Emilia-Romagna
2023-11-08,Pfizer/BioNTech,FVG,05-11,2,0,2,ITH,ITH4,6,Friuli-Venezia Giulia
2023-11-08,Pfizer/BioNTech,FVG,12-19,1,0,1,ITH,ITH4,6,Friuli-Venezia Giulia
2023-11-08,Pfizer/BioNTech,FVG,20-29,2,1,3,ITH,ITH4,6,Friuli-Venezia Giulia
2023-11-08,Pfizer/BioNTech,FVG,30-39,10,13,23,ITH,ITH4,6,Friuli-Venezia Giulia
2023-11-08,Pfizer/BioNTech,FVG,40-49,13,24,37,ITH,ITH4,6,Friuli-Venezia Giulia
2023-11-08,Pfizer/BioNTech,FVG,50-59,30,44,74,ITH,ITH4,6,Friuli-Venezia Giulia
2023-11-08,Pfizer/BioNTech,FVG,60-69,116,110,226,ITH,ITH4,6,Friuli-Venezia Giulia
2023-11-08,Pfizer/BioNTech,FVG,70-79,165,130,295,ITH,ITH4,6,Friuli-Venezia Giulia
2023-11-08,Pfizer/BioNTech,FVG,80-89,99,105,204,ITH,ITH4,6,Friuli-Venezia Giulia
2023-11-08,Pfizer/BioNTech,FVG,90+,22,61,83,ITH,ITH4,6,Friuli-Venezia Giulia
2023-11-08,Pfizer/BioNTech,LAZ,12-19,0,3,3,ITI,ITI4,12,Lazio
2023-11-08,Pfizer/BioNTech,LAZ,20-29,6,5,11,ITI,ITI4,12,Lazio
2023-11-08,Pfizer/BioNTech,LAZ,30-39,19,12,31,ITI,ITI4,12,Lazio
2023-11-08,Pfizer/BioNTech,LAZ,40-49,27,30,57,ITI,ITI4,12,Lazio
2023-11-08,Pfizer/BioNTech,LAZ,50-59,57,52,109,ITI,ITI4,12,Lazio
2023-11-08,Pfizer/BioNTech,LAZ,60-69,215,192,407,ITI,ITI4,12,Lazio
2023-11-08,Pfizer/BioNTech,LAZ,70-79,288,258,546,ITI,ITI4,12,Lazio
2023-11-08,Pfizer/BioNTech,LAZ,80-89,218,280,498,ITI,ITI4,12,Lazio
2023-11-08,Pfizer/BioNTech,LAZ,90+,48,111,159,ITI,ITI4,12,Lazio
2023-11-08,Pfizer/BioNTech,LIG,12-19,0,1,1,ITC,ITC3,7,Liguria
2023-11-08,Pfizer/BioNTech,LIG,20-29,1,1,2,ITC,ITC3,7,Liguria
2023-11-08,Pfizer/BioNTech,LIG,30-39,1,4,5,ITC,ITC3,7,Liguria
2023-11-08,Pfizer/BioNTech,LIG,40-49,3,9,12,ITC,ITC3,7,Liguria
2023-11-08,Pfizer/BioNTech,LIG,50-59,10,20,30,ITC,ITC3,7,Liguria
2023-11-08,Pfizer/BioNTech,LIG,60-69,96,81,177,ITC,ITC3,7,Liguria
2023-11-08,Pfizer/BioNTech,LIG,70-79,165,142,307,ITC,ITC3,7,Liguria
2023-11-08,Pfizer/BioNTech,LIG,80-89,132,129,261,ITC,ITC3,7,Liguria
2023-11-08,Pfizer/BioNTech,LIG,90+,31,52,83,ITC,ITC3,7,Liguria
2023-11-08,Pfizer/BioNTech,LOM,05-11,5,10,15,ITC,ITC4,3,Lombardia
2023-11-08,Pfizer/BioNTech,LOM,12-19,7,13,20,ITC,ITC4,3,Lombardia
2023-11-08,Pfizer/BioNTech,LOM,20-29,51,90,141,ITC,ITC4,3,Lombardia
2023-11-08,Pfizer/BioNTech,LOM,30-39,127,180,307,ITC,ITC4,3,Lombardia
2023-11-08,Pfizer/BioNTech,LOM,40-49,158,208,366,ITC,ITC4,3,Lombardia
2023-11-08,Pfizer/BioNTech,LOM,50-59,319,398,717,ITC,ITC4,3,Lombardia
2023-11-08,Pfizer/BioNTech,LOM,60-69,1153,1177,2330,ITC,ITC4,3,Lombardia
2023-11-08,Pfizer/BioNTech,LOM,70-79,1756,1626,3382,ITC,ITC4,3,Lombardia
2023-11-08,Pfizer/BioNTech,LOM,80-89,1357,1695,3052,ITC,ITC4,3,Lombardia
2023-11-08,Pfizer/BioNTech,LOM,90+,237,705,942,ITC,ITC4,3,Lombardia
2023-11-08,Pfizer/BioNTech,MAR,20-29,0,1,1,ITI,ITI3,11,Marche
2023-11-08,Pfizer/BioNTech,MAR,30-39,0,1,1,ITI,ITI3,11,Marche
2023-11-08,Pfizer/BioNTech,MAR,40-49,1,2,3,ITI,ITI3,11,Marche
2023-11-08,Pfizer/BioNTech,MAR,50-59,0,5,5,ITI,ITI3,11,Marche
2023-11-08,Pfizer/BioNTech,MAR,60-69,6,3,9,ITI,ITI3,11,Marche
2023-11-08,Pfizer/BioNTech,MAR,70-79,8,10,18,ITI,ITI3,11,Marche
2023-11-08,Pfizer/BioNTech,MAR,80-89,13,26,39,ITI,ITI3,11,Marche
2023-11-08,Pfizer/BioNTech,MAR,90+,6,10,16,ITI,ITI3,11,Marche
2023-11-08,Pfizer/BioNTech,MOL,30-39,1,0,1,ITF,ITF2,14,Molise
2023-11-08,Pfizer/BioNTech,MOL,40-49,3,1,4,ITF,ITF2,14,Molise
2023-11-08,Pfizer/BioNTech,MOL,50-59,4,2,6,ITF,ITF2,14,Molise
2023-11-08,Pfizer/BioNTech,MOL,60-69,12,10,22,ITF,ITF2,14,Molise
2023-11-08,Pfizer/BioNTech,MOL,70-79,25,14,39,ITF,ITF2,14,Molise
2023-11-08,Pfizer/BioNTech,MOL,80-89,7,2,9,ITF,ITF2,14,Molise
2023-11-08,Pfizer/BioNTech,MOL,90+,2,5,7,ITF,ITF2,14,Molise
2023-11-08,Pfizer/BioNTech,PAB,05-11,0,2,2,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2023-11-08,Pfizer/BioNTech,PAB,12-19,4,1,5,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2023-11-08,Pfizer/BioNTech,PAB,20-29,2,2,4,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2023-11-08,Pfizer/BioNTech,PAB,30-39,5,7,12,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2023-11-08,Pfizer/BioNTech,PAB,40-49,13,14,27,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2023-11-08,Pfizer/BioNTech,PAB,50-59,25,16,41,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2023-11-08,Pfizer/BioNTech,PAB,60-69,53,54,107,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2023-11-08,Pfizer/BioNTech,PAB,70-79,99,70,169,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2023-11-08,Pfizer/BioNTech,PAB,80-89,63,60,123,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2023-11-08,Pfizer/BioNTech,PAB,90+,11,18,29,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2023-11-08,Pfizer/BioNTech,PAT,05-11,1,0,1,ITH,ITH2,4,Provincia Autonoma Trento
2023-11-08,Pfizer/BioNTech,PAT,12-19,2,25,27,ITH,ITH2,4,Provincia Autonoma Trento
2023-11-08,Pfizer/BioNTech,PAT,20-29,14,29,43,ITH,ITH2,4,Provincia Autonoma Trento
2023-11-08,Pfizer/BioNTech,PAT,30-39,13,11,24,ITH,ITH2,4,Provincia Autonoma Trento
2023-11-08,Pfizer/BioNTech,PAT,40-49,9,14,23,ITH,ITH2,4,Provincia Autonoma Trento
